var_1,description_1,var_2,description_2,label
Right Lat Fis-ant-Vertical Thickness From Qdec,,(Lat_Fis-ant-Vertical)ThickAvg,,1
Right Parsopercularis Meancurv From Qdec,,rh_S_front_middle_thickness,Right_sulcus_frontal_middle_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Gyrus Orbital Thickness From Qdec,,lh_S_occipital_ant_meancurv,Left_sulcus_occipital_anterior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
White-matter-Right-transversetemporal-from Qdec Wmparc,White-matter-Right-transversetemporal-from_Qdec_wmparc.volume.stats_file,lh_G_precuneus_meancurv,Left_gyrus_precuneus_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Right Gyrus Insular Short Area From Qdec,,(G_insular_short)SurfArea,,1
Right Gyrus Oc-temp Med-Lingual Volume From Qdec,,ST89SV,Subcortical Volume (aseg.stats) of RightInferiorLateralVentricle,0
Left Gyrus Oc-temp Med-Lingual Area From Qdec,,lh_(transversetemporal)SurfArea,,0
Left Sulcus Oc-temp Lat Meancurv From Qdec,,lh_S_oc-temp_lat_meancurv,Left_sulcus_oc-temp_lat_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Postcentral Mean Cortical Thickness,,PET-ROI-temporal_right,PET-ROI-temporal_right,0
Right Paracentral Area,,rh_paracentral_area,,1
pTau in CSF,,Local_PTAU,,1
Left Pallidum Volume,,(G_and_S_subcentral)GrayVol,,0
Right Gyrus Cuneus Thickness From Qdec,,(G_cuneus)ThickAvg,,1
Left Gyrus And Sulcus Transv Frontopol Volume From Qdec,,lh_G_and_S_transv_frontopol_volume,Left_gyrus_and_sulcus_transv_frontopol_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Sulcus Subparietal Volume From Qdec,,THIRVENT,,0
Right Banks Of The Superior Temoral Sulcus Area,,lh_G_and_S_frontomargin_volume,Left_gyrus_and_sulcus_frontomargin_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Interleukin-15 (IL-15) in Plasma,"Interleukin-15 (162 aa, ~18 kDa) is encoded by the human IL15 gene. This protein plays a role in the regulation of both proliferation and activation of both T-cells and natural killer cells.",lh_S_collat_transv_post_volume,Left_sulcus_collat_transv_posterior_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Race,A geographic ancestral origin category that is assigned to a population group based mainly on physical characteristics that are thought to be distinct and inherent.,Race,,1
Left Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,lh_G_Ins_lg_and_S_cent_ins_volume,Left_gyrus_Ins_lg_and_sulcus_cent_ins_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Sulcus Parieto Occipital Meancurv From Qdec,,rh_G_and_S_cingul-Ant_area,,0
Left Supramarginal Mean Cortical Thickness,,(S_precentral-inf-part)ThickAvg,,0
Right Inferior Temporal Gray Matter Volume,,RightInferiortemporal,Volume of right inferior temporal,1
Right Gyrus Temp Sup-G T Transv Volume From Qdec,,lh_medialorbitofrontal_meancurv,Left_medialorbitofrontal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Right Hippocampus Volume,,lhvr,,1
TotalGrayVol From Qdec Aseg,,wm-lh-bankssts,,0
Right Ventral Diencephalon Volume,,RightVentralDiencephalon,Volume of right ventral diencephalon,1
Right Gyrus And Sulcus Cingul-Ant Volume From Qdec,,rh_G_and_S_cingul-Ant_volume,Right_gyrus_and_sulcus_cingul-Ant_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Left Sulcus Precentral-inf-part Meancurv From Qdec,,lh_S_precentral-inf-part_meancurv,Left_sulcus_precentral-inf-part_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Hippocampus Volume,,Hippo_Vol_Dx(mm^3),Right_hippocampal_volume_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Temp Sup-Lateral Thickness From Qdec,,lh_G_temp_sup-Lateral_thickness,Left_gyrus_temp_sup-Lateral_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Superior Frontal Area,,rh_precuneus_thickness,Right_precuneus_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Right Gyrus Parietal Sup Volume From Qdec,,rh_caudalanteriorcingulate_volume,Right_caudalanteriorcingulate_volume_from_Qdec_rh.aparc.volume.stats_file,0
White-matter-Right-medialorbitofrontal-from Qdec Wmparc,,wm-rh-medialorbitofrontal,White-matter-Right-medialorbitofrontal-from_Qdec_wmparc.volume.stats_file,1
Right Pallidum Volume,,Right-Pallidum,,1
Left Lat Fis-ant-Vertical Meancurv From Qdec,,(G_pariet_inf-Supramar)GrayVol,,0
Age,How long something has existed; elapsed time since birth.,lh_insula_thickness,,0
Right Gyrus Temp Sup-Lateral Volume From Qdec,,rh_G_front_inf-Orbital_area,Right_gyrus_frontal_inf-Orbital_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Sulcus Orbital Lateral Volume From Qdec,,left_HATA,,0
White-matter-left-medialorbitofrontal-from Qdec Wmparc,,wm-lh-medialorbitofrontal,White-matter-left-medialorbitofrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Right Lingual Area,,rh_lingual_area,Right_lingual_area_from_Qdec_rh.aparc.area_file,1
Right Whole Hippocampus Volume,,right_Whole_hippocampus,Right_Whole_hippocampus-FreeSurfer(v6Beta),1
Right Gyrus Cingul-Post-ventral Area From Qdec,,(G_cingul-Post-ventral)SurfArea,,1
Right Sulcus Circular Insula Sup Thickness From Qdec,,lh_bankssts_volume,Left_banks_of_the_superior_temoral_sulcus_volume_from_Qdec_lh.aparc.volume.stats_file,0
Left Gyrus Parietal Sup Thickness From Qdec,,ST23CV,Cortical Volume (aparc.stats) of LeftCuneus,0
Right Entorightinal Area,,rh_caudalmiddlefrontal_area,Right_caudalmiddlefrontal_area_from_Qdec_rh.aparc.area_file,0
Right Gyrus Precentral Thickness From Qdec,,lh_S_occipital_ant_thickness,Left_sulcus_occipital_anterior_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Superiorparietal Meancurv From Qdec,,Geriatric_Depression,,0
Right Pericalcarine Mean Cortical Thickness,,DXCURREN,1. Current Diagnosis,0
Left Gyrus And Sulcus Cingul-Ant Volume From Qdec,,lh_G_and_S_cingul-Ant_volume,Left_gyrus_and_sulcus_cingul-Ant_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Fusiform Meancurv From Qdec,,rh_fusiform_meancurv,Right_fusiform_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Left Pars Orbitalis Gray Matter Volume,,lh_(parsorbitalis)GrayVol,,1
Left Sulcus Frontal Inferior Area From Qdec,,lh_S_front_inf_area,,1
Left Gyrus And Sulcus Frontomargin Volume From Qdec,,rh_G_oc-temp_lat-fusifor_meancurv,Right_gyrus_oc-temp_lat-fusifor_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Right Lat Fis-post Area From Qdec,,rh_Lat_Fis-post_area,,1
Right Sulcus Oc-temp Med And Lingual Volume From Qdec,,rh_S_oc-temp_med_and_Lingual_volume,Right_sulcus_oc-temp_med_and_Lingual_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Left Banks Of The Superior Temoral Sulcus Cortical Mean Volume,,lh_bankssts_volume,Left_banks_of_the_superior_temoral_sulcus_volume_from_Qdec_lh.aparc.volume.stats_file,1
Left Sulcus Frontal Sup Thickness From Qdec,,lh_supramarginal_meancurv,,0
Right Posterior Cingulate Gray Matter Volume,,rh_parsorbitalis_area,Right_parsorbitalis_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
Right Inferior Lateral Ventricle Volume,,Right-Inf-Lat-Vent,Right-Inf-Lat-Vent_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Supramarginal Area,,rh_supramarginal_area,,1
Right Sulcus Oc Middle And Lunatus Meancurv From Qdec,,lh_(parsopercularis)ThickAvg,,0
Left Supramarginal Gray Matter Volume,,llsuprgv,,1
Right Superior Frontal Gray Matter Volume,,ST85SA,Surface Area (aparc.stats) of RightFusiform,0
Right Sulcus Oc-temp Med And Lingual Volume From Qdec,,(S_oc-temp_med_and_Lingual)GrayVol,,1
Right Ventral Diencephalon Volume,,Right-VentralDC,Right-VentralDC_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Oc-temp Med-Parahip Thickness From Qdec,,lh_G_oc-temp_med-Parahip_thickness,,1
Right Sulcus Pericallosal Meancurv From Qdec,,lh_entorhinal_meancurv,Left_entorightinal_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Glucose metabolism in right hippocampus (Pons_Normalized),,Hipp_Hypo_Dx_Gluc_(Pons_Normalized),Glucose_metabolism_in_right_hippocampus(Pons_Normalized),1
Month of Birth,The month in which a person was born.,Demographic.YearMonthOfBirth,Participant year and month of birth (YYYYMM).,1
Left Gyrus Temporal Inferior Thickness From Qdec,,lh_G_temporal_inf_thickness,Left_gyrus_temporal_inferior_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
White-matter-Right-parahippocampal-from Qdec Wmparc,,(S_circular_insula_ant)SurfArea,,0
Right Gyrus Subcallosal Volume From Qdec,,rh_G_subcallosal_volume,,1
Father AD,,lhCorticalWhiteMatterVol,,0
Left Amygdala Volume,,lh_Lat_Fis-post_area,Left_Lat_Fis-post_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Sulcus Cingul-Marginalis Meancurv From Qdec,,lh_G_front_inf-Orbital_thickness,,0
Right Sulcus Oc-temp Med And Lingual Thickness From Qdec,,rh_S_oc-temp_med_and_Lingual_thickness,Right_sulcus_oc-temp_med_and_Lingual_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
"Ears, Nose and Throat",-,ears_nose_throat_results,,1
Left Cerebellum Gray Matter Volume,,wm-rh-parsorbitalis,White-matter-Right-parsorbitalis-from_Qdec_wmparc.volume.stats_file,0
Right Supramarginal Gray Matter Volume,,rh_supramarginal_volume,Right_supramarginal_volume_from_Qdec_rh.aparc.volume.stats_file,1
Ethnicity,A social group characterized by a distinctive social and cultural tradition that is maintained from generation to generation. Members share a common history and origin and a sense of identification with the group. They have similar and distinctive features in their lifestyle habits and shared experiences. They often have a common genetic heritage which may be reflected in their experience of health and disease.,ethnicity,,1
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",apoe_result,,1
Left Sulcus Intrapariet And P Trans Meancurv From Qdec,,LROSANCM,,0
Right Cuneus Mean Cortical Thickness,,ST82TA,Thickness Average (aparc.stats) of RightCuneus,1
Left Gyrus Oc-temp Med-Parahip Area From Qdec,,lh_G_oc-temp_med-Parahip_area,,1
Neuropsychiatric Inventory–Questionnaire (NPI-Q),"A standardized rating scale originally developed and copyrighted by Jeffrey L. Cummings in 1994 as well as published in the journal Neurology (Cummings J.L., The Neuropsychiatric Inventory: Assessing psychopathology in dementia patients. Neurology May 1997 48:10S-16S) which is used to assess the severity of an individual's neuropathic behaviors based on a observations made by the patient's caregiver. This instrument contains 12 neuropsychiatric areas associated with dementia such as delusions, anxiety, motor disturbances, and appetite. Each behavior is evaluated only if the individual displays the behavior. For these behaviors, the frequency is assessed on a scale of 0-4 with 0 being occasionally and 4 being very frequently, the severity is assessed on a scale of 1-3 with 1 being mild and 3 being marked, and the level of distress each behavior inflicts on the caregiver is assessed on a scale of 0-5 with 0 being not distressing and 5 being extremely distressing.",lh_S_subparietal_volume,,0
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",dcfdx,,1
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,fu_year,,1
PET-hypoperfusion: angular left,,PET-ROI-angular_left,PET-ROI-angular_left,1
Left Gyrus Temporal Inferior Volume From Qdec,,lh_G_temporal_inf_volume,Left_gyrus_temporal_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Right Caudalmiddlefrontal Volume From Qdec aparc,,rh_caudalmiddlefrontal_volume,Right_caudalmiddlefrontal_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Sulcus Oc-temp Med And Lingual Meancurv From Qdec,,lh_S_oc-temp_med_and_Lingual_meancurv,Left_sulcus_oc-temp_med_and_Lingual_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Left Medial Orbitofrontal Gray Matter Volume,,lh_(medialorbitofrontal)GrayVol,,1
BrainSegVol From Qdec Aseg,,BrainSegVol,BrainSegVol_from_Qdec_aseg.volume.stats_file,1
Right Gyrus And Sulcus Paracentral Meancurv From Qdec,,(S_oc_sup_and_transversal)SurfArea,,0
Right Gyrus Ins Lg And Sulcus Cent Ins Thickness From Qdec,,rh_G_Ins_lg_and_S_cent_ins_thickness,,1
Left Sulcus Orbital Lateral Meancurv From Qdec,,lh_S_orbital_lateral_meancurv,Left_sulcus_orbital_lateral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Sulcus Oc-temp Med And Lingual Area From Qdec,,(S_oc-temp_med_and_Lingual)SurfArea,,1
Left Fusiform Gray Matter Volume,,rh_rostralanteriorcingulate_thickness,Right_rostralanteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Rostral Middle Frontal Mean Cortical Thickness,,lh_G_oc-temp_med-Parahip_area,Left_gyrus_oc-temp_med-Parahip_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Interleukin-6 (IL-6) in Plasma,"Interleukin-6 (212 aa, ~24 kDa) is encoded by the human IL6 gene. This protein is involved in signaling affecting a wide variety of cell types including monocytes, lymphocytes, hepatocytes and nerve cells.",Interleukin-6 (IL-6) (pg/mL),,1
Left-non-white Matter Hypointensities Volume,Left-non-white matter hypointensities,Left-non-WM-hypointensities,Left-non-White-matter-hypointensities_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Pittsburgh Sleep Quality Index (PSQI),A self-rated questionnaire which assesses sleep quality and disturbances over a one month time interval.,rh_S_precentral-sup-part_thickness,Right_sulcus_precentral-sup-part_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
BrainSegVol From Qdec Aseg,,wm-rh-precentral,,0
Right Sulcus Circular Insula Sup Meancurv From Qdec,,(S_circular_insula_sup)MeanCurv,,1
Left Pole Occipital Meancurv From Qdec,,lh_Pole_occipital_meancurv,,1
Right Sulcus Temporal Sup Thickness From Qdec,,ST111SA,Surface Area (aparc.stats) of RightPrecuneus,0
Head Injury ,"Damage inflicted on the head as the direct or indirect result of an external force, with or without disruption of structural continuity.",tracra1,Risk_factors_for_dementia:_year_of_presentation_of_history_of_head_trauma,1
Left Gyrus And Sulcus Occipital Inferior Volume From Qdec,,rh_posteriorcingulate_meancurv,Right_posteriorcingulate_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Parsopercularis Area,,rh_S_oc_sup_and_transversal_meancurv,Right_sulcus_oc_sup_and_transversal_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Right Pole Temporal Volume From Qdec,,Neuropsych.HADS (D),Depression Total,0
Left Lateral Occipital Gray Matter Volume,,lh_isthmuscingulate_volume,,0
Neuropsychiatric Inventory (NPI),Neuropsychiatric Inventory (NPI) Total of (Frequency Sub-total) x (Severity Sub-total).,NPITOTAL,NPI Total Score,1
Right Caudalmiddlefrontal Meancurv From Qdec,,rh_G_temp_sup-Plan_tempo_thickness,,0
Left Pars Triangularis Mean Cortical Thickness,,lh_(parstriangularis)ThickAvg,,1
Left Gyrus Subcallosal Thickness From Qdec,,(G_subcallosal)ThickAvg,,1
Left Sulcus Calcarine Volume,,lh_S_calcarine_volume,Left_sulcus_calcarine_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
CC Anterior From Qdec Aseg,,wm-rh-parahippocampal,White-matter-Right-parahippocampal-from_Qdec_wmparc.volume.stats_file,0
Left Gyrus And Sulcus Frontomargin Area From Qdec,,(S_orbital-H_Shaped)ThickAvg,,0
Right Lingual Mean Cortical Thickness,,rh_parahippocampal_volume,Right_parahippocampal_volume_from_Qdec_rh.aparc.volume.stats_file,0
Left Supramarginal Gray Matter Volume,,rh_G_and_S_cingul-Mid-Ant_area,Right_gyrus_and_sulcus_cingul-Mid-Ant_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Gyrus Oc-temp Lat-fusifor Thickness From Qdec,,lh_(superiorparietal)ThickAvg,,0
Right Sulcus Collat Transv Posterior Volume From Qdec,,rh_G_insular_short_volume,,0
Left Gyrus Oc-temp Med-Lingual Area From Qdec,,rh_(entorhinal)GrayVol,,0
Drug Abuse,The use of a drug for a reason other than which it was intended or in a manner or in quantities other than directed.,CSF.pTAU181_INNX_MELB,PhosphoTau (p181) CSF measurement using INNOTEST kit. Melbourne QXL.,0
Hospital Anxiety and Depression Scale (HADs) (Anxiety),Hospital Anxiety and Depression Scale (HADS) Total score depression.,ST116SA,Surface Area (aparc.stats) of RightSuperiorParietal,0
White Matter HypoIntensities Volume,,WM-hypointensities,White-matter-hypointensities_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Caudal Middle Frontal Mean Frontal Thickness,,MMSE,Mini Mental State Examination,0
Left Gyrus Temporal Middle Thickness From Qdec,,lh_G_temporal_middle_thickness,Left_gyrus_temporal_middle_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Alzheimer's Disease Assessment Scale 11-item (ADAS11),"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recognition task for word 11 Trials 1, 2, 3.",TOTSCORE,Total Score (ADAS 11),1
Left Temporalpole Meancurv From Qdec,,lh_temporalpole_meancurv,,1
White-matter-left-frontalpole-from Qdec Wmparc,,NACCAPOE,,0
Participant ID,An alphanumeric identifier assigned to a specific patient.,projid,,1
Trail Making Test (TMT) B,Huntington's Disease Cognitive Assessment Battery (HD-CAB) Trail Making Test-B key variable for composite score: Time to completion (sec) of TMT Part B with upper time limit of 240 seconds (reverse scored).,rh_G_insular_short_meancurv,,0
Right Gyrus Occipital Sup Meancurv From Qdec,,rh_G_occipital_sup_meancurv,Right_gyrus_occipital_sup_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right MeanThickness Thickness From Qdec,,rh_MeanThickness_thickness,Right_MeanThickness_thickness_from_Qdec_rh.aparc.thickness.stats_file,1
Fifth Ventricle Volume,,5th-Ventricle,5th-Ventricle_from_Qdec_aseg.volume.stats_file,1
Right Lateraloccipital Mean Cortical Thickness,,lh_S_front_middle_volume,,0
Left Gyrus Postcentral Area From Qdec,,lh_G_postcentral_area,,1
Right Sulcus Oc Sup And Transversal Thickness From Qdec,,rh_S_oc_sup_and_transversal_thickness,Right_sulcus_oc_sup_and_transversal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Left Inferior Parietal Area,,rh_S_orbital-H_Shaped_area,Right_sulcus_orbital-H_Shaped_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Sibling AD,,lh_isthmuscingulate_area,Left_isthmuscingulate_area_from_Qdec_lh.aparc.area_file,0
Right Lat Fis-ant-Vertical Area From Qdec,,rh_Lat_Fis-ant-Vertical_area,Right_Lat_Fis-ant-Vertical_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
White-matter-Right-fusiform-from Qdec Wmparc,,lh_transversetemporal_area,Left_transversetemporal_area_from_Qdec_lh.aparc.area_file,0
Left Transversetemporal Meancurv From Qdec,,ST49SA,Surface Area (aparc.stats) of LeftPostcentral,0
Mother Dementia,,rh_S_front_middle_area,Right_sulcus_frontal_middle_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Parstriangularis Area,,rh_parstriangularis_area,,1
Heart Rate,"The number of heartbeats per unit of time, usually expressed as beats per minute.",heart_results,,1
Right Gyrus Frontal Inf-Orbital Volume From Qdec,,rh_G_oc-temp_med-Parahip_volume,Right_gyrus_oc-temp_med-Parahip_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,PTGENDER,,1
