var_1,description_1,var_2,description_2,label
Left Gyrus Ins Lg And Sulcus Cent Ins Meancurv From Qdec,,ST117CV,Cortical Volume (aparc.stats) of RightSuperiorTemporal,0
Left Superior Frontal Gray Matter Volume,,LSUPFR,,1
Left Parahippocampal Meancurv From Qdec,,lh_G_orbital_volume,,0
Right Gyrus Parietal Sup Area From Qdec,,(G_parietal_sup)SurfArea,,1
Year of Birth,The year in which a person was born.,VISCODE,Visit code,0
Left Medialorbitofrontal Area,,lh_G_pariet_inf-Supramar_volume,Left_gyrus_pariet_inf-Supramar_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Smoking,,"SHQCURR, SHQEVER",,1
Right Superiortemporal Meancurv From Qdec,,wm-rh-parahippocampal,White-matter-Right-parahippocampal-from_Qdec_wmparc.volume.stats_file,0
White-matter-left-rostralanteriorcingulate-from Qdec Wmparc,,lh_(posteriorcingulate)SurfArea,,0
Left Lateraloccipital Meancurv From Qdec,,PTETHCAT,,0
Right Gyrus Cingul-Post-dorsal Meancurv From Qdec,,rh_G_cingul-Post-dorsal_meancurv,Right_gyrus_cingul-Post-dorsal_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
PET-hypoperfusion: frontal right,,PETFRODX,PET-hypoperfusion:-frontal_right,1
Right Gyrus Frontal Inf-Orbital Volume From Qdec,,rh_G_front_inf-Orbital_volume,Right_gyrus_frontal_inf-Orbital_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Education,The number of education years that a subject has competed.,Education_years,Total number of years of formal education,1
Right Supramarginal Meancurv From Qdec,,rh_supramarginal_meancurv,,1
Right Gyrus Orbital Area From Qdec,,(G_orbital)SurfArea,,1
Left Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,ST84CV,Cortical Volume (aparc.stats) of RightFrontalPole,0
Right Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,rh_G_and_S_cingul-Mid-Ant_area,Right_gyrus_and_sulcus_cingul-Mid-Ant_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Sibling Dementia,,MaskVol,,0
Left Sulcus Oc-temp Lat Area From Qdec,,lh_S_oc-temp_lat_area,Left_sulcus_oc-temp_lat_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Sulcus Parieto Occipital Area From Qdec,,LPARORBM,,0
Right Sulcus Frontal Sup Volume From Qdec,,rh_S_front_sup_volume,Right_sulcus_frontal_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Left Sulcus Occipital Anterior Meancurv From Qdec,,rh_S_front_sup_meancurv,Right_sulcus_frontal_sup_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,0
Right Superior Temporal Gray Matter Volume,,3rd-Ventricle,3rd-Ventricle_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Left Sulcus Oc Middle And Lunatus Area From Qdec,,lh_G_front_middle_meancurv,Left_gyrus_frontal_middle_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Left Fusiform Meancurv From Qdec,,(G_oc-temp_lat-fusifor)ThickAvg,,0
Left Gyrus Temp Sup-Plan Tempo Thickness From Qdec,,rh_G_temp_sup-Lateral_meancurv,,0
Left Isthmus Cingulate Mean Cortical Thickness,,lh_isthmuscingulate_thickness,,1
Right Sulcus Occipital Anterior Volume From Qdec,,rh_S_occipital_ant_volume,,1
Left Rostralanteriorcingulate Meancurv From Qdec,,lh_(rostralanteriorcingulate)MeanCurv,,1
Left Sulcus Precentral-inf-part Thickness From Qdec,,right_subiculum,,0
Left Ventral Diencephalon Volume,,Left-VentralDC,Left-VentralDC_from_Qdec_aseg.volume.stats_file,1
Left Inferiortemporal Volume From Qdec aparc,,lh_inferiortemporal_volume,Left_inferiortemporal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Orbital Area From Qdec,,NPIE,"Does {P} become upset when separated from you? Does he/she have any other signs of nervousness, such as shortness of breath, sighing, being unable to relax, or feeling excessively tense?",0
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,Demographic.Sex,Participant gender.,1
Left Sulcus Precentral-sup-part Area From Qdec,,lh_S_precentral-sup-part_area,Left_sulcus_precentral-sup-part_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Gyrus Postcentral Area From Qdec,,rh_S_calcarine_thickness,Right_sulcus_calcarine_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Gyrus Temporal Middle Volume From Qdec,,(S_oc_sup_and_transversal)SurfArea,,0
Right Middletemporal Area,,rh_middletemporal_area,Right_middletemporal_area_from_Qdec_rh.aparc.area_file,1
PET-hypoperfusion: posterior cingulate,,lh_G_and_S_frontomargin_volume,Left_gyrus_and_sulcus_frontomargin_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Gyrus Oc-temp Med-Parahip Volume From Qdec,,TOTAL13,Total Score (ADAS 13),0
Left Cerebellum White Matter Volume,,rh_cuneus_volume,,0
Right Gyrus Temp Sup-Lateral Area From Qdec,,(Left-Cerebellum-Cortex)Volume_mm3,,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,rh_G_temp_sup-G_T_transv_volume,Right_gyrus_temp_sup-G_T_transv_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Gyrus Pariet Inf-Angular Volume From Qdec,,lh_entorhinal_thickness,Left_entorightinal_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Right Gyrus Subcallosal Thickness From Qdec,,lh_S_oc_sup_and_transversal_area,,0
Right Parstriangularis Area,,rh_parstriangularis_area,Right_parstriangularis_area_from_Qdec_rh.aparc.area_file,1
Right Supramarginal Mean Cortical Thickness,,ST118TA,Thickness Average (aparc.stats) of RightSupramarginal,1
Left Parahippocampal Gray Matter Volume,,lh_parahippocampal_volume,Left_parahippocampal_volume_from_Qdec_lh.aparc.volume.stats_file,1
Left Caudal Anterior Cingulate Mean Cortical Thickness,,lh_S_intrapariet_and_P_trans_volume,,0
Right Sulcus Collat Transv Posterior Meancurv From Qdec,,rh_G_and_S_cingul-Mid-Post_volume,Right_gyrus_and_sulcus_cingul-Mid-Post_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Lat Fis-ant-Horizont Meancurv From Qdec,,rh_Lat_Fis-ant-Horizont_meancurv,Right_Lat_Fis-ant-Horizont_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Left Pars Triangularis Gray Matter Volume,,rh_isthmuscingulate_volume,,0
Neurofilament Light Chain (NfL) in Plasma,"Quantification of the levels of neurofilament light chain, typically in blood or cerebrospinal fluid. Used as a marker of neurodegeneration, in Alzheimer's disease, Amyotrophic Lateral Sclerosis, multiple sclerosis and Huntington's disease.",PLASMA_NFL,,1
Hearing,"The auditory faculty, the perception of sound by the ear.",udit,Physical_examination-Somatic_symptoms:_hearing_difficulties,1
Left Gyrus Orbital Area From Qdec,,rh_G_subcallosal_thickness,Right_gyrus_subcallosal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
"Ears, Nose and Throat",-,PXHEADEY,,1
Granulocyte Colony Stimulating Factor (G-CSF) in Plasma,"Granulocyte colony-stimulating factor (207 aa, ~22 kDa) is encoded by the human CSF3 gene. This protein is involved in the regulation of the production, differentiation, and function of granulocytes.",rh_G_and_S_paracentral_volume,Right_gyrus_and_sulcus_paracentral_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Precentral Mean Cortical Thickness,,rh_precentral_thickness,Right_precentral_thickness_from_Qdec_rh.aparc.thickness.stats_file,1
Right Pericalcarine Area,,Demographic.YearMonthOfBirth,Participant year and month of birth (YYYYMM).,0
Left Sulcus Temporal Sup Volume From Qdec,,llstpgv,,1
Right Postcentral Grey Matter Volume,,rh_S_temporal_inf_thickness,Right_sulcus_temporal_inferior_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
White-matter-left-superiortemporal-from Qdec Wmparc,,wm-lh-superiortemporal,White-matter-left-superiortemporal-from_Qdec_wmparc.volume.stats_file,1
Right Sulcus Subparietal Meancurv From Qdec,,rh_S_subparietal_meancurv,,1
Right Middle Temporal Gray Matter Volume,,lh_middletemporal_thickness,,0
Right Sulcus Temporal Transverse Meancurv From Qdec,,lh_posteriorcingulate_thickness,,0
Left Sulcus Collat Transv Posterior Thickness From Qdec,,lh_Pole_occipital_volume,,0
Right Sulcus Orbital Med-olfact Area From Qdec,,rh_S_collat_transv_ant_thickness,Right_sulcus_collat_transv_anterior_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Gyrus And Sulcus Transv Frontopol Volume From Qdec,,(G_and_S_paracentral)GrayVol,,0
Interleukin-6 (IL-6) in Plasma,"Interleukin-6 (212 aa, ~24 kDa) is encoded by the human IL6 gene. This protein is involved in signaling affecting a wide variety of cell types including monocytes, lymphocytes, hepatocytes and nerve cells.",Interleukin-6 (IL-6) (pg/mL),,1
Left Inferiorparietal Mean Cortical Thickness,,LINFPARM,,1
Stroke,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,rh_inferiortemporal_volume,,0
Right Pars Opercularis Gray Matter Volume,,height,,0
Left Sulcus Frontal Sup Meancurv From Qdec,,lh_G_and_S_paracentral_meancurv,Left_gyrus_and_sulcus_paracentral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Left Sulcus Temporal Sup Thickness From Qdec,,ST36SA,Surface Area (aparc.stats) of LeftLateralOrbitofrontal,0
Left White Matter Hypointensities Volume,Left White Matter hypointensities,Left-WM-hypointensities,Left-White-matter-hypointensities_from_Qdec_aseg.volume.stats_file,1
Right Entorightinal Mean Cortical Thickness,,lh_supramarginal_area,Left_supramarginal_area_from_Qdec_lh.aparc.area_file,0
Left Pars Opercularis Gray Matter Volume,,rh_inferiortemporal_meancurv,Right_inferiortemporal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Parstriangularis Meancurv From Qdec,,rh_parstriangularis_meancurv,,1
PiB PET,Pittsburgh Compound-B Positron Emission Tomography,lh_superiortemporal_thickness,,0
Left Pole Occipital Area From Qdec,,lh_Pole_occipital_area,Left_Pole_occipital_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
BrainSegVol From Qdec Aseg,,BrainSegVol,BrainSegVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Caudal Anterior Cingulate Mean Cortical Thickness,,lh_Pole_occipital_volume,Left_Pole_occipital_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Thalamus Volume,,llthapv,,1
Left Gyrus And Sulcus Cingul-Mid-Post Volume From Qdec,,lh_medialorbitofrontal_volume,Left_medialorbitofrontal_volume_from_Qdec_lh.aparc.volume.stats_file,0
Left Sulcus Temporal Inferior Area From Qdec,,lh_S_temporal_inf_area,,1
Right Parsorbitalis Mean Cortical Thickness,,ST105TA,Thickness Average (aparc.stats) of RightParsOrbitalis,1
Left Pars Orbitalis Area,,lh_(parsorbitalis)SurfArea,,1
pTau in CSF,,bmi,,0
Left Fimbria Volume,Left_fimbria,lh_transversetemporal_volume,Left_transversetemporal_volume_from_Qdec_lh.aparc.volume.stats_file,0
Left Gyrus Rectus Thickness From Qdec,,lh_G_rectus_thickness,Left_gyrus_rectus_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Lingual Mean Cortical Thickness,,lh_lingual_thickness,Left_lingual_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Cerebrospinal Fluid Volume,,lh_superiortemporal_meancurv,,0
White-matter-left-fusiform-from Qdec Wmparc,,rh_G_and_S_frontomargin_area,,0
Left Cerebellum Gray Matter Volume,,Left-Cerebellum-Cortex,Left-Cerebellum-Cortex_from_Qdec_aseg.volume.stats_file,1
Right Posterior Cingulate Mean Cortical Thickness,,(G_front_inf-Orbital)SurfArea,,0
Right Gyrus Cuneus Area From Qdec,,rh_G_cuneus_area,,1
Right Supramarginal Meancurv From Qdec,,rh_supramarginal_meancurv,Right_supramarginal_meancurv_from_Qdec_rh.aparc.meancurv_file,1
LeftCortexVol From Qdec Aseg,,lhCortexVol,,1
Left Sulcus Temporal Sup Meancurv From Qdec,,Left-Caudate,,0
Right Superior Parietal Gray Matter Volume,,RightSuperiorparietal,Volume of right superior parietal,1
Right Gyrus Frontal Inf-Triangul Volume From Qdec,,rh_S_interm_prim-Jensen_thickness,Right_sulcus_interm_prim-Jensen_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Heart Rate,"The number of heartbeats per unit of time, usually expressed as beats per minute.",heart_results,,1
Left Fusiform Area,,rh_lingual_area,Right_lingual_area_from_Qdec_rh.aparc.area_file,0
Right Sulcus Oc Sup And Transversal Volume From Qdec,,rh_S_oc_sup_and_transversal_volume,Right_sulcus_oc_sup_and_transversal_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Sulcus Orbital-H Shaped Volume From Qdec,,rh_S_orbital-H_Shaped_volume,Right_sulcus_orbital-H_Shaped_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Right Cerebellum Gray Matter Volume,,rh_G_front_inf-Triangul_area,,0
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,fu_year,,1
Right Sulcus Temporal Sup Thickness From Qdec,,rh_G_and_S_cingul-Mid-Ant_thickness,,0
Left Gyrus Temporal Middle Meancurv From Qdec,,lh_G_temporal_middle_meancurv,Left_gyrus_temporal_middle_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Gyrus And Sulcus Paracentral Thickness From Qdec,,rh_G_and_S_paracentral_thickness,Right_gyrus_and_sulcus_paracentral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Gyrus Precentral Area From Qdec,,(G_precentral)SurfArea,,1
Right Banks Of The Superior Temoral Sulcus Thickness,,rh_bankssts_thickness,Right_banks_of_the_superior_temoral_sulcus_thickness_from_Qdec_rh.aparc.thickness.stats_file,1
Left Middle Temporal Gray Matter Volume,,lh_bankssts_thickness,,0
Month of Birth,The month in which a person was born.,Patient'sBirthDate,,1
Left Gyrus And Sulcus Occipital Inferior Meancurv From Qdec,,rh_G_precuneus_meancurv,Right_gyrus_precuneus_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Gyrus Oc-temp Lat-fusifor Meancurv From Qdec,,lh_G_oc-temp_lat-fusifor_meancurv,Left_gyrus_oc-temp_lat-fusifor_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,1
Right Sulcus Interm Prim-Jensen Thickness From Qdec,,rh_S_interm_prim-Jensen_thickness,Right_sulcus_interm_prim-Jensen_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Left Gyrus And Sulcus Cingul-Mid-Ant Area From Qdec,,lh_G_and_S_cingul-Mid-Ant_area,,1
Right Superior Frontal Gray Matter Volume,,ST115CV,Cortical Volume (aparc.stats) of RightSuperiorFrontal,1
Left Gyrus Temporal Inferior Thickness From Qdec,,lh_G_temporal_inf_thickness,,1
Sibling Dementia,,FHQSIB,,1
Left Gyrus Precentral Volume From Qdec,,llprgv,,1
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",APGEN1,Genotype - Allele 1,1
Left Superior Temporal Mean Cortical Thickness,,(S_circular_insula_ant)ThickAvg,,0
Left Sulcus Temporal Transverse Volume From Qdec,,lh_transversetemporal_volume,Left_transversetemporal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Left Gyrus And Sulcus Paracentral Volume From Qdec,,lh_parsopercularis_volume,Left_parsopercularis_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Sulcus Orbital Med-olfact Volume From Qdec,,lh_S_parieto_occipital_thickness,,0
Left Sulcus Central Meancurv From Qdec,,CC_Posterior,,0
Complement C3 in CSF,The determination of the amount of complement C3 present in a sample.,C3,,1
Left Gyrus Frontal Inf-Triangul Area From Qdec,,NACCAHTN,,0
Left Gyrus Frontal Inf-Opercular Meancurv From Qdec,,MOTHER,Did/Does the biological mother have dementia or significant memory impairment?,0
Left Insula Meancurv From Qdec,,lh_insula_meancurv,Left_insula_meancurv_from_Qdec_lh.aparc.meancurv_file,1
Third Ventricle Volume,,rh_G_front_middle_thickness,Right_gyrus_frontal_middle_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Lateral Occipital Gray Matter Volume,,lh_lateraloccipital_volume,,1
Left Sulcus Parieto Occipital Area From Qdec,,FATHDEM,,0
Left Gyrus Postcentral Thickness From Qdec,,lh_G_postcentral_thickness,,1
Left Gyrus Subcallosal Area From Qdec,,lhCorticalWhiteMatterVol,LeftCorticalWhiteMatterVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Right Lingual Meancurv From Qdec,,rh_S_intrapariet_and_P_trans_area,,0
Left Pallidum Volume,,Weight,Weight,0
Right Banks Of The Superior Temoral Sulcus Area,,rh_(bankssts)SurfArea,,1
Right Parsopercularis Area,,(G_temp_sup-Lateral)GrayVol,,0
Left Paracentral Area,,lh_paracentral_area,,1
Left Lateralorbitofrontal Meancurv From Qdec,,wm-rh-medialorbitofrontal,White-matter-Right-medialorbitofrontal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Sulcus Precentral-inf-part Area From Qdec,,(S_circular_insula_sup)SurfArea,,0
Right Inferior Parietal Area,,rh_inferiorparietal_area,,1
Left Medialorbitofrontal Area,,ST95SA,Surface Area (aparc.stats) of RightLateralOrbitofrontal,0
Right Hippocampus Volume,,Hippo_Vol_Dx(mm^3),,1
Right Gyrus Precuneus Meancurv From Qdec,,rh_G_precuneus_meancurv,,1
Trail Making Test (TMT) B,Huntington's Disease Cognitive Assessment Battery (HD-CAB) Trail Making Test-B key variable for composite score: Time to completion (sec) of TMT Part B with upper time limit of 240 seconds (reverse scored).,(Lat_Fis-ant-Horizont)MeanCurv,,0
White-matter-Right-inferiortemporal-from Qdec Wmparc,,(G_orbital)ThickAvg,,0
Stroke,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,CBSTROKE,,1
Left Sulcus Collat Transv Anterior Volume From Qdec,,lh_S_collat_transv_ant_volume,,1
Right Gyrus Orbital Meancurv From Qdec,,ST54CV,Cortical Volume (aparc.stats) of LeftRostralAnteriorCingulate,0
Left Cuneus Area,,lh_cuneus_area,,1
Left Gyrus And Sulcus Frontomargin Volume From Qdec,,lh_G_and_S_frontomargin_volume,Left_gyrus_and_sulcus_frontomargin_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Superior Temporal Gray Matter Volume,,RSUPTEM,,1
Right Sulcus Circular Insula Sup Volume From Qdec,,rh_(middletemporal)GrayVol,,0
Left Lat Fis-ant-Horizont Meancurv From Qdec,,(Lat_Fis-ant-Horizont)MeanCurv,,1
Right Pericalcarine Mean Cortical Thickness,,rh_(pericalcarine)ThickAvg,,1
Left Rostral Anterior Cingulate Gray Matter Volume,,rh_pericalcarine_meancurv,Right_pericalcarine_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Sulcus Frontal Sup Volume From Qdec,,(CSF)Volume_mm3,,0
Right Parahippocampal Mean Cortical Thickness,,(G_Ins_lg_and_S_cent_ins)SurfArea,,0
Cystaytin 3B in Plasma,"Cystatin-B (98 aa, ~11 kDa) is encoded by the human CSTB gene. This protein is involved in the regulation of cathepsins.",CST3B,Synaptic_plasticiy:_presence_of_cystatin_3b,1
Logical Memory - Delayed Recall,"A subtest of the Wechsler Memory Scale, 4th Edition that assesses narrative memory under a free recall condition. A short story is presented orally. After a delay, the subject is asked to recall the story from memory.",phon_fluency,Total_number_of_words(s-phone)_pronunced_in_one_minute,0
Left Sulcus Precentral-sup-part Meancurv From Qdec,,lh_S_precentral-sup-part_meancurv,Left_sulcus_precentral-sup-part_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Caudal Anterior Cingulate Cortical Mean,,ST14CV,Cortical Volume (aparc.stats) of LeftCaudalAnteriorCingulate,1
Right Isthmuscingulate Meancurv From Qdec,,left_CA3,,0
