var_1,description_1,var_2,description_2,label
Left Gyrus Temp Sup-Lateral Volume From Qdec,,(G_temp_sup-Lateral)GrayVol,,1
Thyroid,,ST121CV,,0
Diabetes,,wm-rh-lingual,,0
Education,The number of education years that a subject has competed.,rh_G_occipital_middle_meancurv,,0
Left Posterior Cingulate Mean Cortical Thickness,,lh_S_precentral-sup-part_thickness,,0
Right Gyrus Insular Short Volume From Qdec,,rh_G_insular_short_volume,,1
Right Sulcus Pericallosal Volume From Qdec,,rh_S_interm_prim-Jensen_volume,,0
Left Sulcus Orbital Lateral Meancurv From Qdec,,ST39CV,,0
APOE Allele 2,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",(S_circular_insula_sup)SurfArea,,0
APOE Allele 1,,rh_S_pericallosal_area,,0
Left Isthmus Cingulate Area,,lcsfv,,0
Left Gyrus And Sulcus Cingul-Mid-Post Area From Qdec,,rh_S_orbital_lateral_meancurv,,0
Left Gyrus Postcentral Area From Qdec,,lh_G_postcentral_area,,1
Right Lat Fis-ant-Vertical Area From Qdec,,ST65SV,,0
Left Hippocampus Volume,,MHSCANCER,,0
Left Middletemporal Meancurv From Qdec,,Gender,gender,0
Right Precentral Mean Cortical Thickness,,lh_G_and_S_cingul-Mid-Ant_area,Left_gyrus_and_sulcus_cingul-Mid-Ant_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
PET-hypoperfusion: angular left,,PET-ROI-angular_left,PET-ROI-angular_left,1
Verbal fluency tests (Phonemic) ,,rh_Lat_Fis-ant-Vertical_area,,0
Education,,rh_G_temp_sup-Lateral_thickness,,0
Education,The number of education years that a subject has competed.,EDUYEARSFT,How many years altogether did you attend school or study full-time? (years),1
Left Gyrus Frontal Middle Volume From Qdec,,APOE,,0
A-beta 1-42 in CSF,The determination of the amount of the 1-42 amino acid beta amyloid protein isoform present in a sample.,CSF_ABETA42,,1
Left Sulcus Circular Insula Sup Area From Qdec,,lh_S_circular_insula_sup_area,,1
Left Banks Of The Superior Temoral Sulcus Cortical Area,,lh_(bankssts)SurfArea,,1
Trail Making Test (TMT) B,Huntington's Disease Cognitive Assessment Battery (HD-CAB) Trail Making Test-B key variable for composite score: Time to completion (sec) of TMT Part B with upper time limit of 240 seconds (reverse scored).,partbtest,,1
APOE e4,,apoe,Apolipoprotein E (APOE) e4 allele: is the strongest risk factor for Late Onset Alzheimer Disease (LOAD). At least one copy of APOE-e4 ,1
Interleukin-10 (IL-10) in Plasma,"Interleukin-10 (178 aa, ~21 kDa) is encoded by the human IL10 gene. This protein plays a role in the negative regulation of cytokine expression.",lh_S_oc-temp_med_and_Lingual_area,,0
Left Sulcus Circular Insula Sup Area From Qdec,,Medical History.Cancer,Cancer,0
Left Hippocampus Volume,,Plasma_Abeta1-41,,0
Trail Making Test (TMT) B,,rh_rostralanteriorcingulate_meancurv,,0
Right Gyrus And Sulcus Transv Frontopol Volume From Qdec,,rh_S_circular_insula_ant_area,,0
Left Gyrus Precuneus Thickness From Qdec,,lh_S_oc_middle_and_Lunatus_thickness,,0
APOE,,lrvendcv,,0
Left Gyrus Insular Short Meancurv From Qdec,,lh_G_insular_short_meancurv,,1
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",lh_G_postcentral_meancurv,,0
Right Superior Frontal Area,,rh_superiorfrontal_area,,1
Right Sulcus Oc-temp Lat Thickness From Qdec,,rh_S_oc-temp_lat_thickness,Right_sulcus_oc-temp_lat_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
White-matter-Right-superiorfrontal-from Qdec Wmparc,,(G_cingul-Post-dorsal)MeanCurv,,0
Left Sulcus Orbital Lateral Volume From Qdec,,ASSCORE,,0
Biological Sex,,SEX,,1
Right Sulcus Temporal Sup Area From Qdec,,rh_S_temporal_sup_area,,1
Year of Birth,,Brain-Stem,,0
White-matter-left-temporalpole-from Qdec Wmparc,,rh_S_temporal_transverse_volume,,0
Bipolar,,right_hippocampal-fissure,,0
Marital Status,,lh_cuneus_thickness,,0
Right Gyrus Cingul-Post-dorsal Meancurv From Qdec,,rh_G_cingul-Post-dorsal_meancurv,,1
Left Sulcus Orbital-H Shaped Area From Qdec,,llamyg,,0
Right Sulcus Subparietal Volume From Qdec,,rh_S_subparietal_volume,Right_sulcus_subparietal_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Diabetes,,diab,Past_pathological_anamnesis:_ask_to_the_patient_if_suffers_for_diabetes,1
Left Gyrus And Sulcus Cingul-Mid-Post Thickness From Qdec,,left_presubiculum,,0
Left Sulcus Parieto Occipital Thickness From Qdec,,lh_S_parieto_occipital_thickness,,1
Right Gyrus Oc-temp Lat-fusifor Meancurv From Qdec,,lh_S_front_middle_area,Left_sulcus_frontal_middle_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Gyrus And Sulcus Frontomargin Thickness From Qdec,,rh_S_temporal_transverse_thickness,Right_sulcus_temporal_transverse_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Sulcus Oc Middle And Lunatus Volume From Qdec,,lh_superiortemporal_meancurv,,0
Depression,,(S_oc_sup_and_transversal)MeanCurv,,0
Left Parahippocampal Gray Matter Volume,,lh_(parahippocampal)GrayVol,,1
Right Medial Orbitofrontal Grey Matter Volume,,ST98CV,,1
Verbal fluency tests (Phonemic) ,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,phon_fluency,,1
Mother AD,,lh_S_front_sup_meancurv,Left_sulcus_frontal_sup_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Digit Span Test (Backward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in reverse order.,Neuropsych.Total fwd + bk,Digital Span Test,1
Right Gyrus Temp Sup-G T Transv Meancurv From Qdec,,Brain-Stem,,0
Alcohol,"Consumption of liquids containing ethanol, including the behaviors associated with drinking the alcohol.",ALCUNITSWK,units alcohol per week ,1
Left Sulcus Oc Middle And Lunatus Volume From Qdec,,lrinftgv,,0
Right Entorightinal Area,,ST83SA,,1
Biological Sex,,lh_G_oc-temp_med-Lingual_meancurv,,0
Right SurfaceHoles From Qdec Aseg,,rhSurfaceHoles,Right_SurfaceHoles_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus And Sulcus Transv Frontopol Volume From Qdec,,lh_S_temporal_transverse_meancurv,Left_sulcus_temporal_transverse_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Gyrus And Sulcus Cingul-Mid-Post Area From Qdec,,rh_S_orbital_lateral_meancurv,Right_sulcus_orbital_lateral_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Stroke,,CBSTROKE,,1
Right Sulcus Temporal Sup Meancurv From Qdec,,PET-ROI-angular_left,PET-ROI-angular_left,0
BMI,,Vital Signs.Body Mass Index,,1
Right Isthmuscingulate Area From Qdec,,rh_isthmuscingulate_area,,1
Left Gyrus Occipital Sup Volume From Qdec,,lh_(pericalcarine)GrayVol,,0
Right Rostral Anterior Cingulate Gray Matter Volume,,ST113CV,,1
SupraTentorialVolNotVentVox From Qdec Aseg,,ST87SA,,0
Schizophrenia,,Psych_side_diag,Psych_side_diag,1
Right Sulcus Pericallosal Area From Qdec,,(G_precentral)ThickAvg,,0
Right Precentral Area,,rh_precentral_area,Right_precentral_area_from_Qdec_rh.aparc.area_file,1
Left Lat Fis-post Thickness From Qdec,,rh_supramarginal_area,Right_supramarginal_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
tTau in CSF,,rh_G_and_S_paracentral_thickness,,0
Left Transverse Temporal Mean Cortical Thickness,,lh_(transversetemporal)ThickAvg,,1
Verbal fluency tests (Phonemic) ,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,lh_G_oc-temp_med-Lingual_area,,0
Left Parasubiculum Volume,Left_parasubiculum,left_parasubiculum,,1
Right Gyrus And Sulcus Occipital Inferior Meancurv From Qdec,,rh_G_front_inf-Orbital_volume,,0
Left Lingual Area,,lh_S_front_middle_meancurv,,0
Left Sulcus Circular Insula Inferior Meancurv From Qdec,,Left_Amygdala,,0
Left Gyrus And Sulcus Paracentral Thickness From Qdec,,lh_G_and_S_paracentral_thickness,,1
CC Anterior From Qdec Aseg,,CC_Anterior,CC_Anterior_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Lingual Grey Gray Matter Volume,,rh_supramarginal_thickness,,0
White-matter-Right-cuneus-from Qdec Wmparc,,(S_orbital_med-olfact)ThickAvg,,0
Left Lingual Grey Gray Matter Volume,,lh_lingual_volume,,1
Right Precuneus Meancurv From Qdec,,rh_precuneus_meancurv,,1
White-matter-left-isthmuscingulate-from Qdec Wmparc,,wm-lh-isthmuscingulate,White-matter-left-isthmuscingulate-from_Qdec_wmparc.volume.stats_file,1
Left Sulcus Temporal Transverse Area From Qdec,,lh_S_temporal_transverse_area,Left_sulcus_temporal_transverse_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Right Lateral Ventricle Volume,,Right-Lateral-Ventricle,Right-Lateral-Ventricle_from_Qdec_aseg.volume.stats_file,1
Right Gyrus Frontal Inf-Orbital Meancurv From Qdec,,rh_G_precentral_area,,0
Left Gyrus Rectus Meancurv From Qdec,,rh_G_occipital_middle_thickness,,0
Left Parstriangularis Meancurv From Qdec,,lh_pericalcarine_meancurv,,0
Right Pars Opercularis Mean Cortical Thickness,,rh_parsopercularis_thickness,Right_parsopercularis_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Precentral Gray Matter Volume,,(S_front_inf)SurfArea,,0
Right Sulcus Frontal Middle Thickness From Qdec,,rh_S_calcarine_area,,0
Right Isthmus Cingulate Mean Cortical Thickness,,ST93TA,,1
Left Cuneus Area,,lh_cuneus_area,,1
Left Gyrus And Sulcus Frontomargin Area From Qdec,,(G_cingul-Post-ventral)ThickAvg,,0
Weight,,rh_temporalpole_area,,0
Digit Span Test (Backward),,Neuropsych.Total fwd + bk,Digital Span Test,1
tTau in CSF,,tau,,1
APOE Allele 1,,LeftSuperiorfrontal,,0
Left Gyrus Insular Short Thickness From Qdec,,udit,,0
Left Gyrus Cuneus Meancurv From Qdec,,lh_G_cuneus_meancurv,Left_gyrus_cuneus_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Superior Frontal Gray Matter Volume,,lh_superiorfrontal_volume,Left_superiorfrontal_volume_from_Qdec_lh.aparc.volume.stats_file,1
Left Temporal Pole Area,,right_presubiculum,Right_presubiculum,0
Left Gyrus Ins Lg And Sulcus Cent Ins Area From Qdec,,lh_G_Ins_lg_and_S_cent_ins_area,,1
Right Sulcus Suborbital Thickness From Qdec,,LDELTOTAL,,0
Left Cortical White Matter Volume From Qdec,,ST95SA,Surface Area (aparc.stats) of RightLateralOrbitofrontal,0
Right GC-ML-DG Volume,Right_GC-ML-DG,right_GC-ML-DG,,1
Right Middletemporal Meancurv From Qdec,,rh_(middletemporal)MeanCurv,,1
Participant ID,,projid,,1
White-matter-Right-medialorbitofrontal-from Qdec Wmparc,,wm-rh-medialorbitofrontal,,1
White-matter-left-paracentral-from Qdec Wmparc,,wm-lh-paracentral,,1
tTau in CSF,,rh_S_occipital_ant_meancurv,,0
Third Ventricle Volume,,(3rd-Ventricle)Volume_mm3,,1
Left Gyrus Subcallosal Volume From Qdec,,(G_subcallosal)GrayVol,,1
Alcohol Abuse,,rh_(rostralmiddlefrontal)GrayVol,,0
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",APOE_Allele1,,1
Right Sulcus Postcentral Area From Qdec,,rh_G_and_S_cingul-Mid-Ant_volume,Right_gyrus_and_sulcus_cingul-Mid-Ant_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Cortical White Matter Volume From Qdec,,(S_circular_insula_inf)ThickAvg,,0
Left Gyrus Temp Sup-G T Transv Meancurv From Qdec,,Neuropsych.HADS (D),,0
Left Parahippocampal Mean Cortical Thickness,,lh_G_occipital_middle_meancurv,Left_gyrus_occipital_middle_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Weight,,rh_Lat_Fis-ant-Vertical_meancurv,,0
Left Gyrus Orbital Thickness From Qdec,,lh_G_orbital_thickness,,1
Left Presubiculum Volume,Left_presubiculum,rh_S_pericallosal_thickness,Right_sulcus_pericallosal_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Fusiform Gray Matter Volume,,RightFusiform,Volume of right fusiform,1
Month of Birth,,rh_G_temp_sup-Plan_tempo_thickness,Right_gyrus_temp_sup-Plan_tempo_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Lateralorbitofrontal Area,,rh_lateralorbitofrontal_area,Right_lateralorbitofrontal_area_from_Qdec_rh.aparc.area_file,1
Right Frontal Pole Thickness,,rh_frontalpole_thickness,,1
Left Gyrus And Sulcus Cingul-Mid-Post Area From Qdec,,lh_G_and_S_cingul-Mid-Post_area,Left_gyrus_and_sulcus_cingul-Mid-Post_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
ICV,Total Intracranial Volume,ST10CV,Cortical Volume (aparc.stats) of Icv,1
White-matter-left-middletemporal-from Qdec Wmparc,,wm-lh-middletemporal,,1
Patient Qualification,"The action of verifying that a person, process, product or piece of equipment is suitable for a particular postition or task.",QUALFHIGHEST,What is the highest educational qualifcation you have obtained? (text),1
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,VISCODE,,1
Trail Making Test (TMT) B,Huntington's Disease Cognitive Assessment Battery (HD-CAB) Trail Making Test-B key variable for composite score: Time to completion (sec) of TMT Part B with upper time limit of 240 seconds (reverse scored).,rh_G_and_S_occipital_inf_meancurv,,0
Left Isthmus Cingulate Mean Cortical Thickness,,rh_Lat_Fis-ant-Vertical_area,,0
Right WhiteSurfArea Area From Qdec,,rh_S_central_meancurv,,0
Left Gyrus Occipital Middle Volume From Qdec,,lh_G_occipital_middle_volume,Left_gyrus_occipital_middle_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Drug Abuse,,rh_S_occipital_ant_area,,0
tTau in CSF,,lh_precentral_meancurv,,0
APOE,,apoe_genotype,,1
Living Arrangement,,rh_S_front_sup_volume,,0
BMI,An individual's weight in kilograms divided by the square of the height in meters.,right_hippocampal-fissure,Right_hippocampal-fissure,0
Right Sulcus Suborbital Meancurv From Qdec,,wm-rh-inferiortemporal,White-matter-Right-inferiortemporal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Gyrus Temp Sup-Plan Polar Volume From Qdec,,rh_G_temp_sup-Plan_polar_volume,Right_gyrus_temp_sup-Plan_polar_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Left Gyrus Cuneus Area From Qdec,,lh_G_cuneus_area,,1
Left Sulcus Subparietal Meancurv From Qdec,,ST59CV,Cortical Volume (aparc.stats) of LeftSupramarginal,0
Left Lateralorbitofrontal Meancurv From Qdec,,rh_superiortemporal_volume,,0
Right Gyrus Temp Sup-Lateral Volume From Qdec,,Vascular Endothelial Growth Factor (VEGF (pg/mL),,0
tTau in CSF,"Is a quantification of total tau protein, a biomarker for Alzheimer's disease.",rh_frontalpole_meancurv,Right_frontalpole_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Race,A geographic ancestral origin category that is assigned to a population group based mainly on physical characteristics that are thought to be distinct and inherent.,lh_S_intrapariet_and_P_trans_thickness,,0
Left CA4 Volume,Left_CA4,lh_(paracentral)ThickAvg,,0
Right Banks Of The Superior Temoral Sulcus Volume,,rh_bankssts_volume,Right_banks_of_the_superior_temoral_sulcus_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Pariet Inf-Supramar Meancurv From Qdec,,lh_G_pariet_inf-Supramar_meancurv,,1
Heart Condition,A hollow organ located slightly to the left of the middle portion of the chest. It is composed of muscle and it is divided by a septum into two sides: the right side which receives de-oxygenated blood from the body and the left side which sends newly oxygenated blood to the body. Each side is composed of two chambers: the atrium (receiving blood) and ventricle (ejecting blood).,left_GC-ML-DG,Left_GC-ML-DG,0
Cerebrospinal Fluid Volume,,CSF,,1
A-beta 1-42 in CSF,,CSF.Ab42_INNX_MELB,,1
Left Hippocampus Volume,,IL_6,MARKERS:_IL_6_presence,0
White-matter-Right-precentral-from Qdec Wmparc,,wm-rh-precentral,,1
Left Isthmuscingulate Volume From Qdec aparc,,SCHIZ,,0
Right Superior Parietal Area,,lh_lateraloccipital_area,,0
Left Gyrus Subcallosal Meancurv From Qdec,,(G_subcallosal)MeanCurv,,1
Smoking,,SMOKESTAT,,1
Left Gyrus And Sulcus Cingul-Mid-Ant Volume From Qdec,,rh_G_front_inf-Triangul_area,,0
Left Sulcus Frontal Sup Meancurv From Qdec,,lh_S_front_sup_thickness,,0
Right Entorightinal Volume From Qdec aparc,,rh_fusiform_area,,0
Right Sulcus Calcarine Meancurv From Qdec,,rh_S_calcarine_meancurv,Right_sulcus_calcarine_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Lateraloccipital Meancurv From Qdec,,lh_lateraloccipital_meancurv,,1
Right Gyrus And Sulcus Cingul-Mid-Ant Thickness From Qdec,,lh_G_and_S_transv_frontopol_meancurv,,0
Left Sulcus Frontal Middle Thickness From Qdec,,wm-lh-inferiortemporal,,0
Left Molecular Layer HP Volume,,FHQSIB,,0
Height,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,NACCICV,,0
PiB PET,,Image.PET.Amyloid.PIB_NAV.Status,,1
Left Gyrus Temp Sup-Lateral Area From Qdec,,lh_G_temp_sup-Lateral_area,,1
Right Insula Meancurv From Qdec,,lh_(isthmuscingulate)ThickAvg,,0
PET-hypoperfusion: cerebral right,,lh_G_subcallosal_area,,0
A-beta 1-42 in CSF,,Amyloid_beta_1_42,Beta-amyloid 1-42 concentration in CSF,1
Left Superior Parietal Gray Matter Volume,,lh_superiorparietal_volume,,1
Left Gyrus Temporal Inferior Area From Qdec,,wm-rh-rostralmiddlefrontal,White-matter-Right-rostralmiddlefrontal-from_Qdec_wmparc.volume.stats_file,0
APOE,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",apoe,,1
Left HATA Volume,Left_HATA,lh_G_front_inf-Orbital_area,Left_gyrus_frontal_inf-Orbital_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Verbal fluency tests (Phonemic) ,,rh_Lat_Fis-ant-Vertical_area,Right_Lat_Fis-ant-Vertical_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Left Parsorbitalis Meancurv From Qdec,,lh_(parsorbitalis)MeanCurv,,1
Left Caudal Anterior Cingulate Cortical Mean,,lh_caudalanteriorcingulate_volume,,1
Right Amygdala Volume,,lh_S_temporal_inf_thickness,Left_sulcus_temporal_inferior_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Left Sulcus Circular Insula Inferior Thickness From Qdec,,lh_S_circular_insula_inf_thickness,,1
Right Gyrus Temporal Inferior Thickness From Qdec,,rh_G_temporal_inf_thickness,,1
Alcohol Abuse,,rh_G_oc-temp_lat-fusifor_thickness,,0
Left Accumbens Area Volume,,RightInferiorLateralVentricle,Volume of right inferior lateral ventricle,0
Right Caudal Middle Frontal Area,,ST74SA,,1
Alzheimer’s Disease Assessment Scale 13-item (ADAS13),,ADAS13,,1
Left Sulcus Subparietal Thickness From Qdec,,lh_S_subparietal_thickness,,1
Right Pars Opercularis Gray Matter Volume,,rh_parsopercularis_volume,,1
Left Gyrus Postcentral Area From Qdec,,lh_G_postcentral_area,,1
Left Pallidum Volume,,rh_caudalmiddlefrontal_area,,0
Left Posteriorcingulate Meancurv From Qdec,,ST97TA,,0
Right Precentral Mean Cortical Thickness,,Left-Accumbens-area,,0
Right Lingual Mean Cortical Thickness,,rh_lingual_thickness,,1
Repeatable Battery for the Assessment of Neuropsychological Status (RBANS),,rbans_total_scale,,1
